title,link,channelId,date
Episode 3: How to Understand the 1999 Nigerian Constitution,https://www.youtube.com/watch?v=I1URIqBAqo8,UClGMySxdAp1uY4xiMAGr0Cg,2018-06-15T00:11:33Z
JSS3 Civic Education Nigerian Constitution 3,https://www.youtube.com/watch?v=-B3nGuuKpnY,UCdYWF4Y0clsgBQCuOYSFX8w,2020-07-28T11:00:00Z
NIGERIAN CONSTITUTION IS OUR PROBLEM,https://www.youtube.com/watch?v=n968pS8VCHk,UCHWEhxDUQvYmeWIIVnwBmCQ,2020-11-16T18:10:41Z
No Provision For Constituency Project In Nigeria&#39;s Constitution - Femi Falana | Tracka Plus |,https://www.youtube.com/watch?v=Ml4VEB6r6yI,UCEXGDNclvmg6RW0vipJYsTQ,2017-10-20T11:29:27Z
Nigerian Constitution And Your Rights,https://www.youtube.com/watch?v=6dFTgaoYQZs,UChfg9GHiZ9XBhe8lYYIeb_g,2022-07-13T07:18:19Z
Good News? Senate Invites Nigerians To Review 1999 Constitution,https://www.youtube.com/watch?v=Dnmzke2tXSE,UCdjXk1U6hmVpdLNkVrwe_gw,2021-05-12T16:33:03Z
VAT Not Mentioned in Nigeria&#39;s 1999 Constitution - PwC Nigeria Leader,https://www.youtube.com/watch?v=dnIt6SnjUxE,UCyEJX-kSj0kOOCS7Qlq2G7g,2021-09-08T09:37:42Z
Is the Nigerian Constitution Really For the People?,https://www.youtube.com/watch?v=noaR8KzapNA,UChfg9GHiZ9XBhe8lYYIeb_g,2022-07-20T07:18:05Z
Senior Advocates Analyse Review Of 1999 Constitution,https://www.youtube.com/watch?v=YZSFLeAfYxg,UCgp4A6I8LCWrhUzn-5SbKvA,2021-06-10T15:12:04Z
Nigeria Constitution chapter 1,https://www.youtube.com/watch?v=g0lL0CcxLlE,UCgR3btR2PPSsakn7jxX7jdw,2019-05-30T20:28:44Z
NIGERIA CONSTITUTION NOT AMENDEABŁE - SENIOR ADVOCATE OF NIGERIA DECLARES,https://www.youtube.com/watch?v=3UuA820fRSw,UCEyqRICxQq1psJZIqKGK0Tg,2021-11-04T22:29:30Z
(VIDEO) NASS Excludes State Police From 68 Possible Amendments To The Constitution,https://www.youtube.com/watch?v=0QymsprXBb8,UCgp4A6I8LCWrhUzn-5SbKvA,2022-02-28T20:02:46Z
Constitution Review: CSOs Ask Nigerians To Participate In Exercise,https://www.youtube.com/watch?v=jwaaE2UDJz4,UCEXGDNclvmg6RW0vipJYsTQ,2021-05-25T15:42:27Z
Impunity: Nigeria&#39;s Constitution Is Built On Lies -- Lawyer Pt.3,https://www.youtube.com/watch?v=o96eBnJfO3k,UCEXGDNclvmg6RW0vipJYsTQ,2013-06-20T11:35:14Z
REVIEWING NIGERIA&#39;S 1999 CONSTITUTION WITH MONDAY UBANI - NEWSDAY,https://www.youtube.com/watch?v=Mng-lREaNpg,UCyEJX-kSj0kOOCS7Qlq2G7g,2021-06-03T22:16:42Z
