title,link,channelId,date
What’s behind Tunisia’s referendum on a new draft constitution? | Al Jazeera Newsfeed,https://www.youtube.com/watch?v=gKooHDtDr78,UCNye-wNBqNL5ZzHSJj3l8Bg,2022-07-24T13:18:12Z
The Bullpen: The Constitution Was Not Written for Black People,https://www.youtube.com/watch?v=xotqAVW-SC4,UC9bMcW0MFzOAgfQ-7et47zw,2022-07-26T00:15:04Z
23. Creating a Constitution,https://www.youtube.com/watch?v=9PqKRhIKdK8,UC4EY_qnSeAP1xGsh61eOoJA,2011-03-19T07:59:04Z
What is Constitution? | Ano Ang Konstitusyon? | Constitution Defined | Filipino English Video |,https://www.youtube.com/watch?v=Vz_DNPvduuk,UCZG1bt0rll1FVb8ZLaBfTHA,2020-07-25T22:21:58Z
Features of Constitution of Nigeria| Nigerian Constitution| CBCS|Comparative Politics|,https://www.youtube.com/watch?v=tsWksy_a16Q,UCZ_tSq0diy0EIbBX4EyLdXQ,2021-03-30T17:41:35Z
Why wasn’t the Bill of Rights originally in the US Constitution? - James Coll,https://www.youtube.com/watch?v=aMCDikASE4o,UCsooa4yRKGN_zEE8iknghZA,2016-06-14T15:02:50Z
Why wasn’t the Bill of Rights originally in the US Constitution? - James Coll,https://www.youtube.com/watch?v=aMCDikASE4o,UCsooa4yRKGN_zEE8iknghZA,2016-06-14T15:02:50Z
Constitution Development in Nigeria (Macpherson Constitution of 1951) - JSS2 Civic,https://www.youtube.com/watch?v=6uxpuL5ibmc,UCpJ4o0eh8YUzwbRP4UXjv-A,2020-06-10T12:00:03Z
Constitution Facts for Kids | Classroom Social Studies Lesson,https://www.youtube.com/watch?v=6gVAhjl5_6E,UCfPyVJEBD7Di1YYjTdS2v8g,2018-07-20T21:40:41Z
Understanding the U.S. Constitution,https://www.youtube.com/watch?v=iww6deeEDDM,UC9yI7q_1fhS4KpfQp74mokQ,2017-06-16T21:21:34Z
Constitutional Amendment (संविधान संशोधन) &amp; Schedules (अनुसूची) | For All Exams | Kumar Gaurav Sir,https://www.youtube.com/watch?v=nzgoro7dn-A,UCLuBF4Xr1-BIpcpFFm7zp7w,2022-04-15T15:25:40Z
Constitution 101 | Lecture 2,https://www.youtube.com/watch?v=wvCWORnRy1A,UCudqVyQYnmi8NwWfd11Rmvw,2019-10-01T23:45:11Z
Constitution of India || COI || Last Month Revisionary Lectures | JIGL CS Executive,https://www.youtube.com/watch?v=-VNN3qpvEWw,UCa7BV8OCcttEO0q51dILj9g,2021-07-29T06:30:15Z
Constitutional Amendment (संविधान संशोधन) | Important Questions For All Exams | Kumar Gaurav Sir,https://www.youtube.com/watch?v=-bW1bdkIrMM,UCLuBF4Xr1-BIpcpFFm7zp7w,2021-09-20T15:38:51Z
The Shackling Nigerian Constitution,https://www.youtube.com/watch?v=2TnNuIeh1D4,UCLAZOjhN9m9PuKB2D9OVbOw,2021-03-19T06:10:32Z
New Tunisian constitution approved: President Kais Saied tightens his grip on power • FRANCE 24,https://www.youtube.com/watch?v=wM1_nwDh848,UCQfwfsi5VrQ8yKZ-UWmAEFg,2022-07-27T11:09:00Z
Part 1 - Making of the Constitution | Indian Polity for UPSC in Hindi,https://www.youtube.com/watch?v=7BhltHb6sFQ,UC_338PMI9UqDGbuz45SEWEA,2020-02-09T03:34:16Z
Tunisie : Kaïs Saïed s&#39;offre une nouvelle constitution,https://www.youtube.com/watch?v=jNZFgGiFCg0,UCzKH70qfN_yuXq3s91fdwmg,2022-07-26T16:53:11Z
