username,displayName,tweet,likes,retweets,link,date
ShehuSani,Senator Shehu Sani,I took Amala and Fura in the spirit of Yoruba and Fulani are one;I had to be rescued by flagyl.,10405,1663,https://twitter.com/ShehuSani/status/1381260623196094467,2021-04-11 14:59:29+00:00
ShehuSani,Senator Shehu Sani,"@OduduwaR We want you in a United Nigeria.God &amp; Lugard hath put us together,don’t tear us asunder.We should be for better for worse.Stop filling 4 divorce.Embrace the ideology of YORULANI;Yoruba &amp; Fulani are One.I have joined your handle and I hope you wunt block me;Amala &amp; Fura are One.",32,8,https://twitter.com/ShehuSani/status/1379383582356033536,2021-04-06 10:40:48+00:00
obyezeks,Oby Ezekwesili,"Ebony killings. 

Should Nigeria’s descent into a Mass Killing Field for gun-totting Fulani herdsmen continue while @MBuhari sits in office either fiddling or traveling to take care of his own health?

This is the real Question citizens who care about Dignity of Life should ask✍🏾",1017,499,https://twitter.com/obyezeks/status/1377250040935297027,2021-03-31 13:22:52+00:00
ShehuSani,Senator Shehu Sani,The Only state where Yoruba and Fulani ‘are one’ is Kwara;And now they are in a boxing ring over Hijab.,4944,1180,https://twitter.com/ShehuSani/status/1376830633612349442,2021-03-30 09:36:17+00:00
ShehuSani,Senator Shehu Sani,Yoruba/Fulani harmony is called YORULANI  and the disciples of it are called YORULANIANS... the dynasty was founded in Kano today.,3281,689,https://twitter.com/ShehuSani/status/1376639985407946754,2021-03-29 20:58:43+00:00
bulamabukarti,Bulama Bukarti,"Akwai wata 'yar Fulani da na ga tana ta shan kanshi akan street dinnan. An bani labarin yadda tayi kaurin suna wajen kukan wanka lokacin tana karama. Zan tona asiri. Kina cewa ""taak"", zan fasa kwai.",169,23,https://twitter.com/bulamabukarti/status/1370086625754157062,2021-03-11 18:58:01+00:00
AishaYesufu,Aisha Yesufu,@hauwa_farouk @Engr_hauwerh @Fulani_Tutor @Jamo_Danbatta @Aysha_Goni @__maryamaa___ @SavvyRinu Thank you and to you too.,2,0,https://twitter.com/AishaYesufu/status/1368830805422792709,2021-03-08 07:47:50+00:00
ShehuSani,Senator Shehu Sani,I just met this young Fulani man while driving into Abuja. https://t.co/c4vSY5Feyq,5731,1171,https://twitter.com/ShehuSani/status/1367418396002893829,2021-03-04 10:15:25+00:00
AreaFada1,Charly Boy Area Fada 1,"I swear to the Almighty God that the government is the one arming Us.We Fulani dont know guns.We only know cows and how to rear cows.Cows don't give birth to guns.I swear to God , we just sat down and were supplied AK47  by the government.I am not afraid to say the truth. https://t.co/RFJUSaEolm",377,416,https://twitter.com/AreaFada1/status/1367115149874761728,2021-03-03 14:10:26+00:00
AishaYesufu,Aisha Yesufu,This is the state of the Commander-in-chief and you think you will be secured. Someone that has not secured his state. He is fulani from Katsina that is also being terrorised and you think your own state being terrorised will be his priority https://t.co/JtAGxQppoQ,137,81,https://twitter.com/AishaYesufu/status/1362496907717844996,2021-02-18 20:19:11+00:00
AishaYesufu,Aisha Yesufu,@NzeneriM He says Southerners will shame me. I told him I am insulted by many from the South and many from the North. Ipob members have camped on my TL amd call me fulani herdswoman. I am okay with that.😁,3,0,https://twitter.com/AishaYesufu/status/1361404969258262529,2021-02-15 20:00:13+00:00
AishaYesufu,Aisha Yesufu,Mr Advocate for human rights @General_Somto. The Eastern Security Network has no right to attack a fulani settlement same way nobody has a right to attack you because some criminals happen to speak the same language as you. Fighting for human rights is done without bias https://t.co/Fxekcg1O2v,72,41,https://twitter.com/AishaYesufu/status/1360956867111968769,2021-02-14 14:19:37+00:00
AishaYesufu,Aisha Yesufu,"You think because you are hausa or you are fulani that you hold a special place with Buhari?! 
You really are fooling yourself. Buhari is an incompetent, clueless, corrupt  inept and a failed leader that distributes the #ICCIF equally. 
He has repeatedly shown that!",1974,640,https://twitter.com/AishaYesufu/status/1360948284592967685,2021-02-14 13:45:30+00:00
bulamabukarti,Bulama Bukarti,"First they condemned every Fulani for the crime of some and justified attacks on them.

They are now justifying attacking Hausa traders because of Fulani herders and are exonerating the hoodlums that started the Oyo attacks.

That's the definition of hypocrisy amidst ethnicism.",2414,1638,https://twitter.com/bulamabukarti/status/1360693802231607297,2021-02-13 20:54:17+00:00
AishaYesufu,Aisha Yesufu,"@navy_guns I prefer you not forgiving ooooh. When ESN go and attack a Fulani herdsmen camp, I will still say it is not acceptable. That some people have terrorised you or you don't like some people is not a reason to go attacking anyone that they bear affiliations with.",1,0,https://twitter.com/AishaYesufu/status/1359159455573803011,2021-02-09 15:17:20+00:00
AishaYesufu,Aisha Yesufu,"@Bulamacartoons @EjenaviOnovaye That you decided to cancel it in your cartoon does not mean that it is cancelled. Many a times, I have been told to focus on the prostitution in Edo because of some who engage in it. You blatantly don't want others to talk about some Fulani herdsmen involved in terrorism",11,3,https://twitter.com/AishaYesufu/status/1358851905259241474,2021-02-08 18:55:15+00:00
AishaYesufu,Aisha Yesufu,"@STARSFLYZ1 @ankaboy Good bless you  for taking this ob on. I usually miss out on News. These are not the fulani herdsmen that were attacked by ESN. The ones attacked are the ones in their rugga with their cows. Their cows where even killed. 
Be reading the news as you tag me.",23,5,https://twitter.com/AishaYesufu/status/1357266279078498304,2021-02-04 09:54:32+00:00
bulamabukarti,Bulama Bukarti,"My Column this week: I argued that Ganduje's proposition for a law banning Fulani herdsmen from the middle belt and southern Nigeria is an affront to the constitution, a recipe for disintegration and will be ineffective in any case.
  
https://t.co/wG9KVaytSJ",137,38,https://twitter.com/bulamabukarti/status/1357261770075889667,2021-02-04 09:36:37+00:00
AishaYesufu,Aisha Yesufu,"I knew I did some tweets about Fulani herdsmen and how they started arming themselves years ago. They too started by protecting themselves from the armed robbers that used to rob and kill them until some of them turned rogue and became the transgressors.
What is bad is bad! https://t.co/pvg3edTl36",100,25,https://twitter.com/AishaYesufu/status/1356595941902532609,2021-02-02 13:30:51+00:00
AishaYesufu,Aisha Yesufu,@chikwadoca @AbdulMahmud01 Protecting yourself and becoming the transgressors are two different things. Fulani herdsmen also started by protecting themselves when they were constantly being robbed and killed by armed robbers and government did nothing,0,0,https://twitter.com/AishaYesufu/status/1356587833331486721,2021-02-02 12:58:38+00:00
AishaYesufu,Aisha Yesufu,"The same mouth I used for IPOB is the same mouth I use for fulani herdsmen.

Being Fulani herdsmen doesn't make one an automatic criminal. Those who perpetrated dastardly act should be fished out and not a bad paint used on everyone in a group. 
#SoroSoke #EndSars #WeMove https://t.co/F9wyqdotm6 https://t.co/w7jzF5eHvJ",85,22,https://twitter.com/AishaYesufu/status/1356579767710023682,2021-02-02 12:26:35+00:00
AishaYesufu,Aisha Yesufu,"When it was reported that Fulani threatened to expel Igbos and I said no one has monopoly of violence I was Fulani hater. Now that it was reported that Fulani are being driven away and I say no one has monopoly of violence I am Igbo hater 🤣🤣🤣🤣
Na only me dey hate all of una https://t.co/PkmAKB8BKK https://t.co/Yw2meQEz7w",78,21,https://twitter.com/AishaYesufu/status/1356252975170252804,2021-02-01 14:48:01+00:00
AreaFada1,Charly Boy Area Fada 1,"My People, 

Na so we go dey?
Dis is becoming a very normal story in Nigeria now.
Fulani Supremacy? https://t.co/AAT5KP5aIa",76,92,https://twitter.com/AreaFada1/status/1354791385619181578,2021-01-28 14:00:11+00:00
mrmacaronii,MrMacaroni,"I didn’t add ‘Fulani’ to my tweet because criminals are criminals no matter the Tribe. 
If you add it or any other tribe and start talking about ethnicity, that’s on you. 
The Killings and Kidnappings of Nigerians by Herdsmen and The Goverment’s Nepotism must end! 
Simple!!!",4969,1208,https://twitter.com/mrmacaronii/status/1353653761659568129,2021-01-25 10:39:41+00:00
bulamabukarti,Bulama Bukarti,"I’ve read this report. Nowhere did Badejo say, “Fulani Own Nigerian Lands”. I think Sahara Reporters’ American funders need to call this outlet to order. This is not journalism. It’s spreading falsehood and prejudice. https://t.co/lYYG1K3Tbv",869,616,https://twitter.com/bulamabukarti/status/1353356252961591296,2021-01-24 14:57:29+00:00
