username,displayName,tweet,likes,retweets,link,date
Webzy01,Tunde Akeem,@sunrisedailynow Thank you for bringing Dr. Hakeem Ahmed. He mentioned a plethora of insight which I've never pondered upon. Insights which will definitely work for Nigeria restructuring if put into action.,1,0,https://twitter.com/Webzy01/status/1313389389142265857,2020-10-06 08:03:26+00:00
ApostleNiyii,Man on Assignment,I think religious leaders will be the major instruments to lead Nigeria on the path of Greatness again. They will be the one that will have to lead protests for a better Nigeria with focus on restructuring that the country (government of d day) won't send DSS or Police to control,3,0,https://twitter.com/ApostleNiyii/status/1313197511083986947,2020-10-05 19:20:59+00:00
AfricaWorldNews,AfricaWorldNewspaper,Former Governor Peter Obi on restructuring Nigeria. #africaworldnews #nigeria @ Nigeria https://t.co/97AaWhd7rR,0,0,https://twitter.com/AfricaWorldNews/status/1312686799677009925,2020-10-04 09:31:36+00:00
Deen__K,Voldigoad,"@Uzorahanotu Nigeria “MIGHT” be better being governed in smaller units,and that’s a big might,I have always supported the idea of restructuring and autonomy for local and state govts but the big issue still remains, our leaders are just terrible people, always have been, with no moral compass",0,0,https://twitter.com/Deen__K/status/1291652100531859457,2020-08-07 08:27:13+00:00
Forever_Rayyan,Chief Media,"I think an @ProfOsinbajo and @atiku would've made more sense, two economist, one game changer, one job &amp; Restructuring agent, nigeria will be God's Glow. #KeaDrive #Atiku23rd",3,1,https://twitter.com/Forever_Rayyan/status/1287527882726748160,2020-07-26 23:19:03+00:00
drdeemoney,Dr. Dee Money 🗯,"#Regionalism is important because it has been proven to make governments more efficient and effective. More efficient and effective governments help keep taxes and fees lower while providing the people with a higher quality of life.
#Nigeria #Restructuring",0,0,https://twitter.com/drdeemoney/status/1284006116855349249,2020-07-17 06:04:48+00:00
Forever_Rayyan,Chief Media,"Your Excellency @atiku Mr Get Nigeria working again &amp; Mr restructuring, on the eve of #fathersday2020 I would like to send my warmest regards to you for your selfless service to humanity and the nation at large. May allah keep you alive ahead of 2023. Bless you mentor. #KeaDrive https://t.co/tDocmEDtGn",86,14,https://twitter.com/Forever_Rayyan/status/1274694138630475778,2020-06-21 13:22:19+00:00
prop2ene,OluwaCeejayHamza,"@iamthatlinda @somykels Is it not restructuring Nigeria is doing? Is Nigeria better? If no, i don't want.",0,0,https://twitter.com/prop2ene/status/1255818208831045633,2020-04-30 11:16:07+00:00
chrisnwadike,Mr Chris®,"@basilabia @FakhuusHashim Basil you honestly believe restructuring will bring chaos?
Nigeria in its current structural is ""chaos"" in pure form. 
I honestly believe we should go back to the regions because of the historical success recorded when it was practiced.",0,0,https://twitter.com/chrisnwadike/status/1249391031113723918,2020-04-12 17:36:49+00:00
adakoleIJOGI,adakole IJOGI,My position on Restructuring of Nigeria. @realFFK @DrJoeAbah @UtomiPat @SamAmadi @okwoche @THISDAYLIVE @GarShehu @femigbaja @RealJERRYGANA @benmurraybruce @moneylineait @AishaYesufu @Naijavote @channelstv @julietkego @elrufai @YakubDogara @AnthonyEhilebo @MrFixNigeria @DeleMomodu https://t.co/MxKExVV2Hd,8,4,https://twitter.com/adakoleIJOGI/status/1235551550719717378,2020-03-05 13:03:39+00:00
Podosci,omonusi.eth,"@Mazzaje147 @OlanusiAkin @adamugarba Its this kind of tweet that reinforces the need for restructuring and eventual division of Nigeria.
The north wants Sharia, almajiris, child marriage etc bt the south definitely wnts totally different things.
Why must we continue to coexist in the same country when we can divide?",7,1,https://twitter.com/Podosci/status/1231703201570869249,2020-02-23 22:11:41+00:00
nollycraft,Nollycraft,@AITFocusNigeria the rise in kidnapping and other criminal activities in our nation today is the failure of government both past and present to do the right things. One  thing Nigeria needs now is urgent restructuring. Thanks and God bless you all in the studio.,0,0,https://twitter.com/nollycraft/status/1227162794589450250,2020-02-11 09:29:44+00:00
JudeFeranmi,JFK | Jobs! Jobs!! Jobs!!!,"I have literally stopped forcing conversations about restructuring Nigeria. 

It. Will. Happen

It’s just a question of when it will happen and at what cost?",3,0,https://twitter.com/JudeFeranmi/status/1219562246994563072,2020-01-21 10:07:52+00:00
